"","uniqueID","mark","family","family.count_200bp","subfamily","node","subfamily.count_200bp","intersect.count","intersect.count_200bp","subfamily.color","pvalue","mean.value","sd.value","log2FC","perC"
"608","E003-H4K8ac LTR5B LTR5B_U","E003-H4K8ac","LTR5B",375,"LTR5B_U","Ungrouped",42,7,7,"black",0.36,4.8,2.0250950844368,0.46394709975979,0.166666666666667
"609","E003-H4K91ac LTR5 LTR5_g0","E003-H4K91ac","LTR5",5,"LTR5_g0","-",5,0,0,"-",2,0.17,0.403394686042433,-0.22650852980868,0
"610","E003-H4K91ac LTR5_Hs LTR5_Hs_g1","E003-H4K91ac","LTR5_Hs",604,"LTR5_Hs_g1","Node16/100",258,3,3,"#D5A263",2,11.65,3.43298027016666,-1.66106547980695,0.0116279069767442
"611","E003-H4K91ac LTR5_Hs LTR5_Hs_g10","E003-H4K91ac","LTR5_Hs",604,"LTR5_Hs_g10","Node199/96",15,2,2,"#C6DDA4",0.16,0.53,0.642831488986284,0.971430847803229,0.133333333333333
"612","E003-H4K91ac LTR5_Hs LTR5_Hs_g11","E003-H4K91ac","LTR5_Hs",604,"LTR5_Hs_g11","Node122/99",10,2,2,"#DA605C",0.06,0.3,0.522232967867093,1.20645087746743,0.2
"613","E003-H4K91ac LTR5_Hs LTR5_Hs_g12","E003-H4K91ac","LTR5_Hs",604,"LTR5_Hs_g12","Node7/99",10,3,3,"#DCA4C6",0,0.24,0.452155332208352,1.68965987938785,0.3
"614","E003-H4K91ac LTR5_Hs LTR5_Hs_g2","E003-H4K91ac","LTR5_Hs",604,"LTR5_Hs_g2","Node14/100",60,2,2,"#6ADC97",1.48,2.56,1.53293802545928,-0.246914740470517,0.0333333333333333
"615","E003-H4K91ac LTR5_Hs LTR5_Hs_g3","E003-H4K91ac","LTR5_Hs",604,"LTR5_Hs_g3","Node15/96",53,0,0,"#DB6BC6",2,2.6,1.60806050441474,-1.84799690655495,0
"616","E003-H4K91ac LTR5_Hs LTR5_Hs_g4","E003-H4K91ac","LTR5_Hs",604,"LTR5_Hs_g4","Node163/97",39,3,3,"#7FDED9",0.26,1.34,1.01722538050693,0.77349147019132,0.0769230769230769
"617","E003-H4K91ac LTR5_Hs LTR5_Hs_g5","E003-H4K91ac","LTR5_Hs",604,"LTR5_Hs_g5","Node173/96",36,1,1,"#88AACF",1.54,1.68,1.50339682725554,-0.422233000683048,0.0277777777777778
"618","E003-H4K91ac LTR5_Hs LTR5_Hs_g6","E003-H4K91ac","LTR5_Hs",604,"LTR5_Hs_g6","Node174/98",29,0,0,"#B745E2",2,1.22,1.02079390771115,-1.15055967657538,0
"619","E003-H4K91ac LTR5_Hs LTR5_Hs_g7","E003-H4K91ac","LTR5_Hs",604,"LTR5_Hs_g7","Node10/99",26,3,3,"#7BE94E",0.18,1.04,1.01424201682186,0.971430847803229,0.115384615384615
"620","E003-H4K91ac LTR5_Hs LTR5_Hs_g8","E003-H4K91ac","LTR5_Hs",604,"LTR5_Hs_g8","Node5/99",24,8,8,"#D6D4CD",0,0.58,0.698916911002194,2.51000044303993,0.333333333333333
"621","E003-H4K91ac LTR5_Hs LTR5_Hs_g9","E003-H4K91ac","LTR5_Hs",604,"LTR5_Hs_g9","Node12/96",23,1,1,"#D4DF64",1.08,0.77,0.851083682338837,0.176250639691727,0.0434782608695652
"622","E003-H4K91ac LTR5_Hs LTR5_Hs_U","E003-H4K91ac","LTR5_Hs",604,"LTR5_Hs_U","Ungrouped",21,2,2,"black",0.28,0.71,0.902241876682968,0.810966175609983,0.0952380952380952
"623","E003-H4K91ac LTR5A LTR5A_g1","E003-H4K91ac","LTR5A",253,"LTR5A_g1","Node1/",148,0,0,"#D1CECB",2,5.81,2.38977197678149,-2.76765479823735,0
"624","E003-H4K91ac LTR5A LTR5A_g2","E003-H4K91ac","LTR5A",253,"LTR5A_g2","Node34/99",35,0,0,"#DC7E79",2,1.62,1.22086242079321,-1.38956681176273,0
"625","E003-H4K91ac LTR5A LTR5A_g3","E003-H4K91ac","LTR5A",253,"LTR5A_g3","Node9/100",20,0,0,"#84DCCB",2,1.47,1.2098501451574,-1.30451104180995,0
"626","E003-H4K91ac LTR5A LTR5A_g4","E003-H4K91ac","LTR5A",253,"LTR5A_g4","Node48/99",14,0,0,"#D5D077",2,0.51,0.65897073094518,-0.594548549550354,0
"627","E003-H4K91ac LTR5A LTR5A_g5","E003-H4K91ac","LTR5A",253,"LTR5A_g5","Node3/97",13,0,0,"#A79BD5",2,0.67,0.792069275615295,-0.739848102699327,0
"628","E003-H4K91ac LTR5A LTR5A_g6","E003-H4K91ac","LTR5A",253,"LTR5A_g6","Node61/100",10,0,0,"#BE5AD6",2,0.51,0.688945908360348,-0.594548549550354,0
"629","E003-H4K91ac LTR5A LTR5A_U","E003-H4K91ac","LTR5A",253,"LTR5A_U","Ungrouped",13,0,0,"black",2,0.65,0.701729465267237,-0.722466024471091,0
"630","E003-H4K91ac LTR5B LTR5B_g1","E003-H4K91ac","LTR5B",375,"LTR5B_g1","Node1/",68,0,0,"#D87DC9",2,2.57,1.5126069542283,-1.83592407425437,0
"631","E003-H4K91ac LTR5B LTR5B_g10","E003-H4K91ac","LTR5B",375,"LTR5B_g10","Node89/100",15,1,1,"#8494D8",1,0.68,0.77694038615351,0.251538766995964,0.0666666666666667
"632","E003-H4K91ac LTR5B LTR5B_g2","E003-H4K91ac","LTR5B",375,"LTR5B_g2","Node54/100",55,1,1,"#D5A162",1.82,2.25,1.40974243653716,-0.700439718141092,0.0181818181818182
"633","E003-H4K91ac LTR5B LTR5B_g3","E003-H4K91ac","LTR5B",375,"LTR5B_g3","Node11/96",42,2,2,"#81E557",0.74,1.2,1.05409255338946,0.447458976971221,0.0476190476190476
"634","E003-H4K91ac LTR5B LTR5B_g4","E003-H4K91ac","LTR5B",375,"LTR5B_g4","Node97/99",31,1,1,"#CEDCB2",1.72,1.94,1.39855625412766,-0.55581615506164,0.032258064516129
"635","E003-H4K91ac LTR5B LTR5B_g5","E003-H4K91ac","LTR5B",375,"LTR5B_g5","Node63/97",30,0,0,"#D8DF6A",2,1.13,1.02153578181841,-1.09085343045111,0
"636","E003-H4K91ac LTR5B LTR5B_g6","E003-H4K91ac","LTR5B",375,"LTR5B_g6","Node98/98",30,1,1,"#D4BCCD",1.52,1.49,1.2101840581273,-0.316145742293356,0.0333333333333333
"637","E003-H4K91ac LTR5B LTR5B_g7","E003-H4K91ac","LTR5B",375,"LTR5B_g7","Node111/99",21,0,0,"#DC6B6D",2,1.04,0.963159783045766,-1.02856915219677,0
"638","E003-H4K91ac LTR5B LTR5B_g8","E003-H4K91ac","LTR5B",375,"LTR5B_g8","Node57/100",21,0,0,"#74E0A9",2,0.89,1.0039819709436,-0.918386234446348,0
"639","E003-H4K91ac LTR5B LTR5B_g9","E003-H4K91ac","LTR5B",375,"LTR5B_g9","Node50/98",20,0,0,"#B150DC",2,0.63,0.760847480700889,-0.704871964456353,0
"640","E003-H4K91ac LTR5B LTR5B_U","E003-H4K91ac","LTR5B",375,"LTR5B_U","Ungrouped",42,1,1,"black",1.62,1.74,1.35303624146106,-0.454175893185802,0.0238095238095238
"641","E004-DNase LTR5 LTR5_g0","E004-DNase","LTR5",5,"LTR5_g0","-",5,1,1,"-",0.94,0.56,0.656282767339712,0.358453970912476,0.2
"642","E004-DNase LTR5_Hs LTR5_Hs_g1","E004-DNase","LTR5_Hs",604,"LTR5_Hs_g1","Node16/100",258,89,89,"#D5A263",0,34.85,4.81028989655394,1.32795188251513,0.344961240310078
"643","E004-DNase LTR5_Hs LTR5_Hs_g10","E004-DNase","LTR5_Hs",604,"LTR5_Hs_g10","Node199/96",15,12,12,"#C6DDA4",0,1.55,1.06718737290547,2.34994247105696,0.8
"644","E004-DNase LTR5_Hs LTR5_Hs_g11","E004-DNase","LTR5_Hs",604,"LTR5_Hs_g11","Node122/99",10,6,6,"#DA605C",0,1.04,1.03396852422639,1.77878576986083,0.6
"645","E004-DNase LTR5_Hs LTR5_Hs_g12","E004-DNase","LTR5_Hs",604,"LTR5_Hs_g12","Node7/99",10,8,8,"#DCA4C6",0,1.14,0.984937058954027,2.07231420481589,0.8
"646","E004-DNase LTR5_Hs LTR5_Hs_g2","E004-DNase","LTR5_Hs",604,"LTR5_Hs_g2","Node14/100",60,38,38,"#6ADC97",0,7.4,2.58589804262826,2.21501289097085,0.633333333333333
"647","E004-DNase LTR5_Hs LTR5_Hs_g3","E004-DNase","LTR5_Hs",604,"LTR5_Hs_g3","Node15/96",53,26,26,"#DB6BC6",0,8.17,2.66308471551699,1.55796576834314,0.490566037735849
"648","E004-DNase LTR5_Hs LTR5_Hs_g4","E004-DNase","LTR5_Hs",604,"LTR5_Hs_g4","Node163/97",39,32,32,"#7FDED9",0,4.14,2.11784147783835,2.6826257599393,0.82051282051282
"649","E004-DNase LTR5_Hs LTR5_Hs_g5","E004-DNase","LTR5_Hs",604,"LTR5_Hs_g5","Node173/96",36,20,20,"#88AACF",0,4.47,1.88805388555186,1.94077658976093,0.555555555555556
"650","E004-DNase LTR5_Hs LTR5_Hs_g6","E004-DNase","LTR5_Hs",604,"LTR5_Hs_g6","Node174/98",29,16,16,"#B745E2",0,3.44,1.65340175811488,1.93690316467496,0.551724137931034
"651","E004-DNase LTR5_Hs LTR5_Hs_g7","E004-DNase","LTR5_Hs",604,"LTR5_Hs_g7","Node10/99",26,21,21,"#7BE94E",0,3.19,1.63110546884775,2.39248137471267,0.807692307692308
"652","E004-DNase LTR5_Hs LTR5_Hs_g8","E004-DNase","LTR5_Hs",604,"LTR5_Hs_g8","Node5/99",24,21,21,"#D6D4CD",0,2.21,1.44456487454447,2.77685832128972,0.875
"653","E004-DNase LTR5_Hs LTR5_Hs_g9","E004-DNase","LTR5_Hs",604,"LTR5_Hs_g9","Node12/96",23,18,18,"#D4DF64",0,2.43,1.35030860670194,2.4697189370455,0.782608695652174
"654","E004-DNase LTR5_Hs LTR5_Hs_U","E004-DNase","LTR5_Hs",604,"LTR5_Hs_U","Ungrouped",21,17,17,"black",0,2.4,1.39262124764558,2.40439025507934,0.80952380952381
"655","E004-DNase LTR5A LTR5A_g1","E004-DNase","LTR5A",253,"LTR5A_g1","Node1/",148,1,1,"#D1CECB",2,16.5,3.93251147037697,-3.12928301694497,0.00675675675675676
"656","E004-DNase LTR5A LTR5A_g2","E004-DNase","LTR5A",253,"LTR5A_g2","Node34/99",35,1,1,"#DC7E79",2,4.78,1.87260958735842,-1.53106949272595,0.0285714285714286
"657","E004-DNase LTR5A LTR5A_g3","E004-DNase","LTR5A",253,"LTR5A_g3","Node9/100",20,2,2,"#84DCCB",1.84,3.92,1.92631956609153,-0.713695814843359,0.1
"658","E004-DNase LTR5A LTR5A_g4","E004-DNase","LTR5A",253,"LTR5A_g4","Node48/99",14,0,0,"#D5D077",2,1.5,1.02985730108887,-1.32192809488736,0
"659","E004-DNase LTR5A LTR5A_g5","E004-DNase","LTR5A",253,"LTR5A_g5","Node3/97",13,0,0,"#A79BD5",2,2.17,1.27172038092999,-1.66448284036468,0
"660","E004-DNase LTR5A LTR5A_g6","E004-DNase","LTR5A",253,"LTR5A_g6","Node61/100",10,0,0,"#BE5AD6",2,1.28,0.943665751474033,-1.18903382439002,0
"661","E004-DNase LTR5A LTR5A_U","E004-DNase","LTR5A",253,"LTR5A_U","Ungrouped",13,0,0,"black",2,2.05,1.26630776414557,-1.60880924267552,0
"662","E004-DNase LTR5B LTR5B_g1","E004-DNase","LTR5B",375,"LTR5B_g1","Node1/",68,8,8,"#D87DC9",1.08,8.13,3.10312647814973,-0.0206898587671851,0.117647058823529
"663","E004-DNase LTR5B LTR5B_g10","E004-DNase","LTR5B",375,"LTR5B_g10","Node89/100",15,3,3,"#8494D8",0.76,2.19,1.36103792835624,0.326443576009855,0.2
"664","E004-DNase LTR5B LTR5B_g2","E004-DNase","LTR5B",375,"LTR5B_g2","Node54/100",55,24,24,"#D5A162",0,6.39,2.39905284340603,1.7582818254033,0.436363636363636
"665","E004-DNase LTR5B LTR5B_g3","E004-DNase","LTR5B",375,"LTR5B_g3","Node11/96",42,3,3,"#81E557",1.8,4.96,2.25594612730289,-0.575312330687437,0.0714285714285714
"666","E004-DNase LTR5B LTR5B_g4","E004-DNase","LTR5B",375,"LTR5B_g4","Node97/99",31,17,17,"#CEDCB2",0,5.53,2.28059446441298,1.46284200967061,0.548387096774194
"667","E004-DNase LTR5B LTR5B_g5","E004-DNase","LTR5B",375,"LTR5B_g5","Node63/97",30,18,18,"#D8DF6A",0,3.49,1.55371825117696,2.08121206847716,0.6
"668","E004-DNase LTR5B LTR5B_g6","E004-DNase","LTR5B",375,"LTR5B_g6","Node98/98",30,20,20,"#D4BCCD",0,4.31,1.93685676843027,1.98360556174933,0.666666666666667
"669","E004-DNase LTR5B LTR5B_g7","E004-DNase","LTR5B",375,"LTR5B_g7","Node111/99",21,10,10,"#DC6B6D",0,2.72,1.450043538183,1.56412899730399,0.476190476190476
"670","E004-DNase LTR5B LTR5B_g8","E004-DNase","LTR5B",375,"LTR5B_g8","Node57/100",21,14,14,"#74E0A9",0,2.76,1.53820044404512,1.99615793370561,0.666666666666667
"671","E004-DNase LTR5B LTR5B_g9","E004-DNase","LTR5B",375,"LTR5B_g9","Node50/98",20,7,7,"#B150DC",0,2.36,1.32207366961104,1.25153876699596,0.35
"672","E004-DNase LTR5B LTR5B_U","E004-DNase","LTR5B",375,"LTR5B_U","Ungrouped",42,12,12,"black",0,4.8,2.01509455376319,1.16438681790088,0.285714285714286
"673","E004-H3K27ac LTR5 LTR5_g0","E004-H3K27ac","LTR5",5,"LTR5_g0","-",5,1,1,"-",0.4,0.23,0.489382212074519,0.701341684435485,0.2
"674","E004-H3K27ac LTR5_Hs LTR5_Hs_g1","E004-H3K27ac","LTR5_Hs",604,"LTR5_Hs_g1","Node16/100",258,13,13,"#D5A263",1.14,13.56,3.40326640482672,-0.0565835283663676,0.0503875968992248
"675","E004-H3K27ac LTR5_Hs LTR5_Hs_g10","E004-H3K27ac","LTR5_Hs",604,"LTR5_Hs_g10","Node199/96",15,10,10,"#C6DDA4",0,0.65,0.729950876996722,2.73696559416621,0.666666666666667
"676","E004-H3K27ac LTR5_Hs LTR5_Hs_g11","E004-H3K27ac","LTR5_Hs",604,"LTR5_Hs_g11","Node122/99",10,4,4,"#DA605C",0,0.52,0.771722460186016,1.7178567712185,0.4
"677","E004-H3K27ac LTR5_Hs LTR5_Hs_g12","E004-H3K27ac","LTR5_Hs",604,"LTR5_Hs_g12","Node7/99",10,9,9,"#DCA4C6",0,0.47,0.626921289342054,2.76611193982572,0.9
"678","E004-H3K27ac LTR5_Hs LTR5_Hs_g2","E004-H3K27ac","LTR5_Hs",604,"LTR5_Hs_g2","Node14/100",60,9,9,"#6ADC97",0.02,3.14,1.72339809971492,1.27229732716276,0.15
"679","E004-H3K27ac LTR5_Hs LTR5_Hs_g3","E004-H3K27ac","LTR5_Hs",604,"LTR5_Hs_g3","Node15/96",53,3,3,"#DB6BC6",1.36,3.35,1.62291046698158,-0.121015400961366,0.0566037735849057
"680","E004-H3K27ac LTR5_Hs LTR5_Hs_g4","E004-H3K27ac","LTR5_Hs",604,"LTR5_Hs_g4","Node163/97",39,19,19,"#7FDED9",0,1.7,1.17636660265343,2.88896868761126,0.487179487179487
"681","E004-H3K27ac LTR5_Hs LTR5_Hs_g5","E004-H3K27ac","LTR5_Hs",604,"LTR5_Hs_g5","Node173/96",36,12,12,"#88AACF",0,1.95,1.24214704963997,2.13972476366661,0.333333333333333
"682","E004-H3K27ac LTR5_Hs LTR5_Hs_g6","E004-H3K27ac","LTR5_Hs",604,"LTR5_Hs_g6","Node174/98",29,11,11,"#B745E2",0,1.45,1.15797629116882,2.29218075149331,0.379310344827586
"683","E004-H3K27ac LTR5_Hs LTR5_Hs_g7","E004-H3K27ac","LTR5_Hs",604,"LTR5_Hs_g7","Node10/99",26,16,16,"#7BE94E",0,1.47,1.06794431058228,2.78295179944039,0.615384615384615
"684","E004-H3K27ac LTR5_Hs LTR5_Hs_g8","E004-H3K27ac","LTR5_Hs",604,"LTR5_Hs_g8","Node5/99",24,15,15,"#D6D4CD",0,0.97,0.926108399528245,3.02180437031835,0.625
"685","E004-H3K27ac LTR5_Hs LTR5_Hs_g9","E004-H3K27ac","LTR5_Hs",604,"LTR5_Hs_g9","Node12/96",23,8,8,"#D4DF64",0,1.16,1.07044784359565,2.05889368905357,0.347826086956522
"686","E004-H3K27ac LTR5_Hs LTR5_Hs_U","E004-H3K27ac","LTR5_Hs",604,"LTR5_Hs_U","Ungrouped",21,11,11,"black",0,0.86,0.964207949405608,2.68965987938785,0.523809523809524
"687","E004-H3K27ac LTR5A LTR5A_g1","E004-H3K27ac","LTR5A",253,"LTR5A_g1","Node1/",148,3,3,"#D1CECB",2,6.79,2.35828648631059,-0.961623328286945,0.0202702702702703
"688","E004-H3K27ac LTR5A LTR5A_g2","E004-H3K27ac","LTR5A",253,"LTR5A_g2","Node34/99",35,0,0,"#DC7E79",2,1.74,1.26027093447513,-1.4541758931858,0
"689","E004-H3K27ac LTR5A LTR5A_g3","E004-H3K27ac","LTR5A",253,"LTR5A_g3","Node9/100",20,0,0,"#84DCCB",2,1.52,1.22664031592251,-1.33342373372519,0
"690","E004-H3K27ac LTR5A LTR5A_g4","E004-H3K27ac","LTR5A",253,"LTR5A_g4","Node48/99",14,0,0,"#D5D077",2,0.64,0.731954626843478,-0.713695814843359,0
"691","E004-H3K27ac LTR5A LTR5A_g5","E004-H3K27ac","LTR5A",253,"LTR5A_g5","Node3/97",13,0,0,"#A79BD5",2,0.69,0.860995430483305,-0.75702324650746,0
"692","E004-H3K27ac LTR5A LTR5A_g6","E004-H3K27ac","LTR5A",253,"LTR5A_g6","Node61/100",10,0,0,"#BE5AD6",2,0.6,0.710669054518701,-0.678071905112638,0
"693","E004-H3K27ac LTR5A LTR5A_U","E004-H3K27ac","LTR5A",253,"LTR5A_U","Ungrouped",13,0,0,"black",2,0.8,0.828775414010748,-0.84799690655495,0
"694","E004-H3K27ac LTR5B LTR5B_g1","E004-H3K27ac","LTR5B",375,"LTR5B_g1","Node1/",68,4,4,"#D87DC9",0.92,3.28,1.53135577350611,0.22431729826094,0.0588235294117647
"695","E004-H3K27ac LTR5B LTR5B_g10","E004-H3K27ac","LTR5B",375,"LTR5B_g10","Node89/100",15,1,1,"#8494D8",1.16,0.89,0.941683427043121,0.081613765553652,0.0666666666666667
"696","E004-H3K27ac LTR5B LTR5B_g2","E004-H3K27ac","LTR5B",375,"LTR5B_g2","Node54/100",55,13,13,"#D5A162",0,2.63,1.60589192939279,1.94738537383658,0.236363636363636
"697","E004-H3K27ac LTR5B LTR5B_g3","E004-H3K27ac","LTR5B",375,"LTR5B_g3","Node11/96",42,2,2,"#81E557",1.32,2.18,1.32100359766751,-0.0840642647884746,0.0476190476190476
"698","E004-H3K27ac LTR5B LTR5B_g4","E004-H3K27ac","LTR5B",375,"LTR5B_g4","Node97/99",31,12,12,"#CEDCB2",0,2.68,1.43463647596937,1.8207339518588,0.387096774193548
"699","E004-H3K27ac LTR5B LTR5B_g5","E004-H3K27ac","LTR5B",375,"LTR5B_g5","Node63/97",30,12,12,"#D8DF6A",0,1.35,1.08595254467814,2.46777896135082,0.4
"700","E004-H3K27ac LTR5B LTR5B_g6","E004-H3K27ac","LTR5B",375,"LTR5B_g6","Node98/98",30,9,9,"#D4BCCD",0,1.8,1.38534902432272,1.83650126771712,0.3
"701","E004-H3K27ac LTR5B LTR5B_g7","E004-H3K27ac","LTR5B",375,"LTR5B_g7","Node111/99",21,8,8,"#DC6B6D",0,1.1,0.98984745279158,2.09953567355091,0.380952380952381
"702","E004-H3K27ac LTR5B LTR5B_g8","E004-H3K27ac","LTR5B",375,"LTR5B_g8","Node57/100",21,7,7,"#74E0A9",0,1.29,1.09447649032713,1.80465240167778,0.333333333333333
"703","E004-H3K27ac LTR5B LTR5B_g9","E004-H3K27ac","LTR5B",375,"LTR5B_g9","Node50/98",20,6,6,"#B150DC",0,0.98,0.840634680861232,1.82185449175272,0.3
"704","E004-H3K27ac LTR5B LTR5B_U","E004-H3K27ac","LTR5B",375,"LTR5B_U","Ungrouped",42,7,7,"black",0,1.92,1.18645554812507,1.45403163089471,0.166666666666667
"705","E005-DNase LTR5 LTR5_g0","E005-DNase","LTR5",5,"LTR5_g0","-",5,0,0,"-",2,0.39,0.566666666666667,-0.475084882948783,0
"706","E005-DNase LTR5_Hs LTR5_Hs_g1","E005-DNase","LTR5_Hs",604,"LTR5_Hs_g1","Node16/100",258,33,33,"#D5A263",0.1,25.72,3.99514857310866,0.347614738551012,0.127906976744186
"707","E005-DNase LTR5_Hs LTR5_Hs_g10","E005-DNase","LTR5_Hs",604,"LTR5_Hs_g10","Node199/96",15,7,7,"#C6DDA4",0,0.89,0.962897563176747,2.08161376555365,0.466666666666667
"708","E005-DNase LTR5_Hs LTR5_Hs_g11","E005-DNase","LTR5_Hs",604,"LTR5_Hs_g11","Node122/99",10,4,4,"#DA605C",0,0.7,0.717740562565274,1.55639334852439,0.4
"709","E005-DNase LTR5_Hs LTR5_Hs_g12","E005-DNase","LTR5_Hs",604,"LTR5_Hs_g12","Node7/99",10,6,6,"#DCA4C6",0,0.8,0.804030252207369,1.95935801550265,0.6
"710","E005-DNase LTR5_Hs LTR5_Hs_g2","E005-DNase","LTR5_Hs",604,"LTR5_Hs_g2","Node14/100",60,13,13,"#6ADC97",0,5.76,2.30992588100951,1.05033167555014,0.216666666666667
"711","E005-DNase LTR5_Hs LTR5_Hs_g3","E005-DNase","LTR5_Hs",604,"LTR5_Hs_g3","Node15/96",53,11,11,"#DB6BC6",0.08,6.07,2.20767714664948,0.763252285686482,0.207547169811321
"712","E005-DNase LTR5_Hs LTR5_Hs_g4","E005-DNase","LTR5_Hs",604,"LTR5_Hs_g4","Node163/97",39,16,16,"#7FDED9",0,3.31,1.64344427678857,1.97977497193597,0.41025641025641
"713","E005-DNase LTR5_Hs LTR5_Hs_g5","E005-DNase","LTR5_Hs",604,"LTR5_Hs_g5","Node173/96",36,11,11,"#88AACF",0,3.6,1.64531781339373,1.38332863955151,0.305555555555556
"714","E005-DNase LTR5_Hs LTR5_Hs_g6","E005-DNase","LTR5_Hs",604,"LTR5_Hs_g6","Node174/98",29,6,6,"#B745E2",0.16,2.89,1.71679169888887,0.847584766846137,0.206896551724138
"715","E005-DNase LTR5_Hs LTR5_Hs_g7","E005-DNase","LTR5_Hs",604,"LTR5_Hs_g7","Node10/99",26,11,11,"#7BE94E",0,2.45,1.49325080940811,1.79836613883035,0.423076923076923
"716","E005-DNase LTR5_Hs LTR5_Hs_g8","E005-DNase","LTR5_Hs",604,"LTR5_Hs_g8","Node5/99",24,13,13,"#D6D4CD",0,1.75,1.18385605185561,2.34792330342031,0.541666666666667
"717","E005-DNase LTR5_Hs LTR5_Hs_g9","E005-DNase","LTR5_Hs",604,"LTR5_Hs_g9","Node12/96",23,9,9,"#D4DF64",0,1.74,1.22779263211454,1.86775220170156,0.391304347826087
"718","E005-DNase LTR5_Hs LTR5_Hs_U","E005-DNase","LTR5_Hs",604,"LTR5_Hs_U","Ungrouped",21,12,12,"black",0,1.72,1.27983584806013,2.25683306666548,0.571428571428571
"719","E005-DNase LTR5A LTR5A_g1","E005-DNase","LTR5A",253,"LTR5A_g1","Node1/",148,2,2,"#D1CECB",2,13.22,3.75130953565861,-2.24488705912353,0.0135135135135135
"720","E005-DNase LTR5A LTR5A_g2","E005-DNase","LTR5A",253,"LTR5A_g2","Node34/99",35,0,0,"#DC7E79",2,3.53,1.57925311588751,-2.17951105027151,0
"721","E005-DNase LTR5A LTR5A_g3","E005-DNase","LTR5A",253,"LTR5A_g3","Node9/100",20,0,0,"#84DCCB",2,2.73,1.46924704140824,-1.89917563048051,0
"722","E005-DNase LTR5A LTR5A_g4","E005-DNase","LTR5A",253,"LTR5A_g4","Node48/99",14,0,0,"#D5D077",2,1.25,1.01876336206147,-1.16992500144231,0
"723","E005-DNase LTR5A LTR5A_g5","E005-DNase","LTR5A",253,"LTR5A_g5","Node3/97",13,0,0,"#A79BD5",2,1.61,1.13613735120719,-1.38404980679516,0
"724","E005-DNase LTR5A LTR5A_g6","E005-DNase","LTR5A",253,"LTR5A_g6","Node61/100",10,1,1,"#BE5AD6",1.28,1.08,1.02178295348885,-0.0565835283663676,0.1
"725","E005-DNase LTR5A LTR5A_U","E005-DNase","LTR5A",253,"LTR5A_U","Ungrouped",13,1,1,"black",1.72,1.6,1.09175051725163,-0.37851162325373,0.0769230769230769
"726","E005-DNase LTR5B LTR5B_g1","E005-DNase","LTR5B",375,"LTR5B_g1","Node1/",68,2,2,"#D87DC9",1.96,6.38,2.44445362716365,-1.29865831556452,0.0294117647058824
"727","E005-DNase LTR5B LTR5B_g10","E005-DNase","LTR5B",375,"LTR5B_g10","Node89/100",15,1,1,"#8494D8",1.68,1.47,0.947671255278331,-0.304511041809953,0.0666666666666667
"728","E005-DNase LTR5B LTR5B_g2","E005-DNase","LTR5B",375,"LTR5B_g2","Node54/100",55,9,9,"#D5A162",0.1,4.88,1.94510522682819,0.766111939825723,0.163636363636364
"729","E005-DNase LTR5B LTR5B_g3","E005-DNase","LTR5B",375,"LTR5B_g3","Node11/96",42,2,2,"#81E557",1.76,3.35,1.71372946723475,-0.53605290024021,0.0476190476190476
"730","E005-DNase LTR5B LTR5B_g4","E005-DNase","LTR5B",375,"LTR5B_g4","Node97/99",31,7,7,"#CEDCB2",0.22,4.33,1.83156939935304,0.585864467015549,0.225806451612903
"731","E005-DNase LTR5B LTR5B_g5","E005-DNase","LTR5B",375,"LTR5B_g5","Node63/97",30,8,8,"#D8DF6A",0,2.41,1.38604152575279,1.40015326219286,0.266666666666667
"732","E005-DNase LTR5B LTR5B_g6","E005-DNase","LTR5B",375,"LTR5B_g6","Node98/98",30,10,10,"#D4BCCD",0.02,3.49,1.82847842025366,1.29271617367087,0.333333333333333
"733","E005-DNase LTR5B LTR5B_g7","E005-DNase","LTR5B",375,"LTR5B_g7","Node111/99",21,2,2,"#DC6B6D",1.26,2.09,1.40054102100408,-0.0426443374084937,0.0952380952380952
"734","E005-DNase LTR5B LTR5B_g8","E005-DNase","LTR5B",375,"LTR5B_g8","Node57/100",21,7,7,"#74E0A9",0,2.1,1.42488702369803,1.36773178450049,0.333333333333333
"735","E005-DNase LTR5B LTR5B_g9","E005-DNase","LTR5B",375,"LTR5B_g9","Node50/98",20,3,3,"#B150DC",0.54,1.89,1.25444663642435,0.468930507274046,0.15
"736","E005-DNase LTR5B LTR5B_U","E005-DNase","LTR5B",375,"LTR5B_U","Ungrouped",42,1,1,"black",1.96,3.9,1.72034762754391,-1.29278174922785,0.0238095238095238
"737","E005-H3K27ac LTR5 LTR5_g0","E005-H3K27ac","LTR5",5,"LTR5_g0","-",5,0,0,"-",2,0.18,0.411452219939241,-0.238786859587116,0
"738","E005-H3K27ac LTR5_Hs LTR5_Hs_g1","E005-H3K27ac","LTR5_Hs",604,"LTR5_Hs_g1","Node16/100",258,6,6,"#D5A263",1.98,12.32,3.41972885687527,-0.928167255238933,0.0232558139534884
"739","E005-H3K27ac LTR5_Hs LTR5_Hs_g10","E005-H3K27ac","LTR5_Hs",604,"LTR5_Hs_g10","Node199/96",15,5,5,"#C6DDA4",0,0.62,0.826089730249833,1.88896868761126,0.333333333333333
"740","E005-H3K27ac LTR5_Hs LTR5_Hs_g11","E005-H3K27ac","LTR5_Hs",604,"LTR5_Hs_g11","Node122/99",10,3,3,"#DA605C",0,0.36,0.594928057784632,1.55639334852439,0.3
